SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionWard,CandidateSurname,CandidateFirstName,CandidatePoliticalParty,CandidatePoliticalPartyColor,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,ElectionRound
32713,32712,2018-03-07,Councillors,"Ward Results","Ward 314",Turay,Haroun,APC,FF333C,967,27.63,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34547,34546,2018-03-07,Councillors,"Ward Results","Ward 001",Joseph,Nyorkor,SLPP,009900,963,43.63,Yes,Final/Certified,female-profile-blank-photo.png,"First Round"
33803,33802,2018-03-07,Councillors,"Ward Results","Ward 062",Sesay,Sahr,APC,FF333C,963,21.86,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30434,30433,2018-03-07,Councillors,"Ward Results","Ward 141",Sheriff,Mohamed,APC,FF333C,961,36.57,No,Provisional,male-blank-profile-photo.png,"First Round"
33683,33682,2018-03-07,Councillors,"Ward Results","Ward 051",Lebbie,Michael,APC,FF333C,959,18.29,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32535,32534,2018-03-07,Councillors,"Ward Results","Ward 337",Sannoh,Brima,APC,FF333C,958,15.48,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34555,34554,2018-03-07,Councillors,"Ward Results","Ward 002",Aruna,Alfred,I,808080,949,21.22,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29953,29952,2018-03-07,Councillors,"Ward Results","Ward 300",Morovia,Peter,PMDC,F3881E,949,25.59,No,Provisional,male-blank-profile-photo.png,"First Round"
30780,30779,2018-03-07,Councillors,"Ward Results","Ward 155",Thoronka,Kalie,SLPP,009900,936,30.27,No,Provisional,male-blank-profile-photo.png,"First Round"
34363,34362,2018-03-07,Councillors,"Ward Results","Ward 250",Sankoh,Fatmata,NGC,4B0082,933,19.17,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34185,34184,2018-03-07,Councillors,"Ward Results","Ward 210",Turay,Ibrahim,APC,FF333C,926,17.86,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34533,34532,2018-03-07,Councillors,"Ward Results","Ward 263",kanu,Dauda,ADP,FF339F,925,12.64,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34499,34498,2018-03-07,Councillors,"Ward Results","Ward 261",Kamara,Ishmeal,ADP,FF339F,922,24.21,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34225,34224,2018-03-07,Councillors,"Ward Results","Ward 238",Kamara,Osman,SLPP,009900,921,14.36,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34431,34430,2018-03-07,Councillors,"Ward Results","Ward 255",Kargbo,Sallieu,SLPP,009900,912,13.11,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33592,33591,2018-03-07,Councillors,"Ward Results","Ward 045",Ngollah,June,APC,FF333C,911,14.86,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33699,33698,2018-03-07,Councillors,"Ward Results","Ward 053",Mansaray,Ibrahim,APC,FF333C,904,22.91,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32735,32734,2018-03-07,Councillors,"Ward Results","Ward 316",Junisa,lahai,APC,FF333C,883,22.33,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33263,33262,2018-03-07,Councillors,"Ward Results","Ward 364",Sesay,Abdulia,APC,FF333C,881,17.52,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32981,32980,2018-03-07,Councillors,"Ward Results","Ward 106",Tarawalie,Morlai,SLPP,009900,875,10.74,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30772,30771,2018-03-07,Councillors,"Ward Results","Ward 153",Koroma,Balla,SLPP,009900,871,20.52,No,Provisional,male-blank-profile-photo.png,"First Round"
30738,30737,2018-03-07,Councillors,"Ward Results","Ward 157",Koroma,Nhallay,SLPP,009900,867,24.80,No,Provisional,female-profile-blank-photo.png,"First Round"
30824,30823,2018-03-07,Councillors,"Ward Results","Ward 158",Marah,Momorie,APC,FF333C,866,54.60,No,Provisional,male-blank-profile-photo.png,"First Round"
30380,30379,2018-03-07,Councillors,"Ward Results","Ward 282",Ngombu,Richard,APC,FF333C,864,11.13,No,Provisional,male-blank-profile-photo.png,"First Round"
30430,30429,2018-03-07,Councillors,"Ward Results","Ward 127",Mansaray,Lahai,NGC,4B0082,864,22.75,No,Provisional,male-blank-profile-photo.png,"First Round"
34601,34600,2018-03-07,Councillors,"Ward Results","Ward 006",Jimmy,Annie,SLPP,009900,862,33.36,Yes,Final/Certified,female-profile-blank-photo.png,"First Round"
30276,30275,2018-03-07,Councillors,"Ward Results","Ward 299",Jongo,Moinina,PMDC,F3881E,860,16.05,No,Provisional,male-blank-profile-photo.png,"First Round"
30736,30735,2018-03-07,Councillors,"Ward Results","Ward 157",Kamara,Henry,I,808080,859,23.75,No,Provisional,male-blank-profile-photo.png,"First Round"
33991,33990,2018-03-07,Councillors,"Ward Results","Ward 192",Kamara,Mamoud,APC,FF333C,856,27.91,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33197,33196,2018-03-07,Councillors,"Ward Results","Ward 359",Kanneh,Theresa,APC,FF333C,854,18.82,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32879,32878,2018-03-07,Councillors,"Ward Results","Ward 101",Conteh,Desmond,SLPP,009900,848,19.68,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32495,32494,2018-03-07,Councillors,"Ward Results","Ward 334",Kpaka,Sylvester,APC,FF333C,831,16.60,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30808,30807,2018-03-07,Councillors,"Ward Results","Ward 151",SIllah,Mohamed,SLPP,009900,827,20.06,No,Provisional,male-blank-profile-photo.png,"First Round"
34213,34212,2018-03-07,Councillors,"Ward Results","Ward 237",Jalloh,Hassan,SLPP,009900,822,13.33,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34577,34576,2018-03-07,Councillors,"Ward Results","Ward 003",Siaffa,Alex,APC,FF333C,819,17.29,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32473,32472,2018-03-07,Councillors,"Ward Results","Ward 332",Kallon,Abubakarr,NGC,4B0082,806,16.81,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34369,34368,2018-03-07,Councillors,"Ward Results","Ward 249",Conteh,Patrick,I,808080,804,18.71,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29929,29928,2018-03-07,Councillors,"Ward Results","Ward 298",Sam,Yeawah,PMDC,F3881E,799,14.87,No,Provisional,female-profile-blank-photo.png,"First Round"
33484,33483,2018-03-07,Councillors,"Ward Results","Ward 037",Kamara,Alice,C4C,D68910,799,13.61,No,Final/Certified,female-profile-blank-photo.png,"First Round"
29925,29924,2018-03-07,Councillors,"Ward Results","Ward 287",Conteh,Hassan,APC,FF333C,789,11.72,No,Provisional,male-blank-profile-photo.png,"First Round"
33628,33627,2018-03-07,Councillors,"Ward Results","Ward 046",Norman,Moses,NGC,4B0082,787,11.05,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33791,33790,2018-03-07,Councillors,"Ward Results","Ward 061",Serry,Osman,APC,FF333C,780,16.53,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32547,32546,2018-03-07,Councillors,"Ward Results","Ward 338",Lamboi,Ahmed,APC,FF333C,778,11.30,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33983,33982,2018-03-07,Councillors,"Ward Results","Ward 191",Mansaray,Mohamed,NGC,4B0082,778,16.88,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34399,34398,2018-03-07,Councillors,"Ward Results","Ward 253",Bangura,Mohamed,CDP,F1C40F,773,20.34,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34395,34394,2018-03-07,Councillors,"Ward Results","Ward 252",Sesay,Alhaji,I,808080,769,13.09,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33975,33974,2018-03-07,Councillors,"Ward Results","Ward 191",Dumbuya,Mayenah,APC,FF333C,766,16.62,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33955,33954,2018-03-07,Councillors,"Ward Results","Ward 189",Sankoh,Nbaimba,SLPP,009900,764,12.15,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34605,34604,2018-03-07,Councillors,"Ward Results","Ward 006",Jimmy,Tamba,APC,FF333C,763,29.53,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32689,32688,2018-03-07,Councillors,"Ward Results","Ward 312",Massaquoi,Amara,I,808080,763,21.70,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33356,33355,2018-03-07,Councillors,"Ward Results","Ward 371",Sillah,Hindolo,SLPP,009900,763,32.40,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30750,30749,2018-03-07,Councillors,"Ward Results","Ward 153",Sesay,Balla,NGC,4B0082,762,17.95,No,Provisional,male-blank-profile-photo.png,"First Round"
33693,33692,2018-03-07,Councillors,"Ward Results","Ward 052",Margai,Ahmad,NGC,4B0082,752,15.46,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34619,34618,2018-03-07,Councillors,"Ward Results","Ward 007",Momoh,Dominic,APC,FF333C,750,7.99,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30794,30793,2018-03-07,Councillors,"Ward Results","Ward 159",Turay,Joseph,APC,FF333C,746,53.71,No,Provisional,male-blank-profile-photo.png,"First Round"
29919,29918,2018-03-07,Councillors,"Ward Results","Ward 295",Sam,Joseph,APC,FF333C,745,15.54,No,Provisional,male-blank-profile-photo.png,"First Round"
30081,30080,2018-03-07,Councillors,"Ward Results","Ward 303",Sam,Emmanuel,PMDC,F3881E,743,13.22,No,Provisional,male-blank-profile-photo.png,"First Round"
30406,30405,2018-03-07,Councillors,"Ward Results","Ward 138",Koroma,Patrick,NGC,4B0082,740,86.05,No,Provisional,male-blank-profile-photo.png,"First Round"
34297,34296,2018-03-07,Councillors,"Ward Results","Ward 244",Conteh,Osman,SLPP,009900,736,10.15,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30846,30845,2018-03-07,Councillors,"Ward Results","Ward 156",Jalloh,Hassan,SLPP,009900,733,25.83,No,Provisional,male-blank-profile-photo.png,"First Round"
34319,34318,2018-03-07,Councillors,"Ward Results","Ward 245",Sesay,Alie,ADP,FF339F,730,14.31,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34517,34516,2018-03-07,Councillors,"Ward Results","Ward 262",Kabia,Rebecca,NGC,4B0082,730,6.68,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32905,32904,2018-03-07,Councillors,"Ward Results","Ward 103",Bah,Sheku,SLPP,009900,727,24.40,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30372,30371,2018-03-07,Councillors,"Ward Results","Ward 302",Lasayo,Ann,PMDC,F3881E,723,16.37,No,Provisional,female-profile-blank-photo.png,"First Round"
34257,34256,2018-03-07,Councillors,"Ward Results","Ward 240",Mason,Charles,NGC,4B0082,719,13.67,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32813,32812,2018-03-07,Councillors,"Ward Results","Ward 323",Jalloh,Ibrahim,APC,FF333C,714,15.71,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33841,33840,2018-03-07,Councillors,"Ward Results","Ward 065",Moisia,Alice,APC,FF333C,712,14.70,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30238,30237,2018-03-07,Councillors,"Ward Results","Ward 267",Kaneh,Mohamed,C4C,D68910,712,18.00,No,Provisional,male-blank-profile-photo.png,"First Round"
32465,32464,2018-03-07,Councillors,"Ward Results","Ward 331",Sedikie,Abubakarr,NGC,4B0082,711,14.93,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34479,34478,2018-03-07,Councillors,"Ward Results","Ward 259",Sesay,Ibrahim,NGC,4B0082,710,10.19,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34603,34602,2018-03-07,Councillors,"Ward Results","Ward 006",Jimmy,Hawa,CDP,F1C40F,703,27.21,No,Provisional,female-profile-blank-photo.png,"First Round"
30422,30421,2018-03-07,Councillors,"Ward Results","Ward 130",Samura,Sheku,NGC,4B0082,703,40.50,No,Provisional,male-blank-profile-photo.png,"First Round"
33063,33062,2018-03-07,Councillors,"Ward Results","Ward 117",Foronah,Alhaji,SLPP,009900,698,28.87,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33073,33072,2018-03-07,Councillors,"Ward Results","Ward 118",Kargbo,Amidu,SLPP,009900,696,9.31,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34073,34072,2018-03-07,Councillors,"Ward Results","Ward 201",Kargbo,Alpha,SLPP,009900,696,11.81,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30486,30485,2018-03-07,Councillors,"Ward Results","Ward 128",Kamara,Salun,APC,FF333C,694,33.19,No,Provisional,male-blank-profile-photo.png,"First Round"
32857,32856,2018-03-07,Councillors,"Ward Results","Ward 346",Conteh,AbdulaI,PMDC,F3881E,694,8.92,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33191,33190,2018-03-07,Councillors,"Ward Results","Ward 358",Swaray,Fodie,APC,FF333C,693,16.78,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33173,33172,2018-03-07,Councillors,"Ward Results","Ward 357",Kiawen,Brima,NGC,4B0082,692,10.65,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32889,32888,2018-03-07,Councillors,"Ward Results","Ward 102",Koroma,Philip,SLPP,009900,692,14.99,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29911,29910,2018-03-07,Councillors,"Ward Results","Ward 305",Saffa,Theresa,APC,FF333C,683,11.30,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34261,34260,2018-03-07,Councillors,"Ward Results","Ward 241",Bangura,Osman,SLPP,009900,681,26.33,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32841,32840,2018-03-07,Councillors,"Ward Results","Ward 325",Koroma,Omaru,APC,FF333C,680,18.97,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32915,32914,2018-03-07,Councillors,"Ward Results","Ward 104",Kamara,Foday,SLPP,009900,677,12.32,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30292,30291,2018-03-07,Councillors,"Ward Results","Ward 299",Jongopie,David,NGC,4B0082,675,12.60,No,Provisional,male-blank-profile-photo.png,"First Round"
34595,34594,2018-03-07,Councillors,"Ward Results","Ward 005",Ensah,Jonathan,APC,FF333C,675,27.87,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30458,30457,2018-03-07,Councillors,"Ward Results","Ward 140",Marah,Manso,NGC,4B0082,674,33.78,No,Provisional,male-blank-profile-photo.png,"First Round"
32649,32648,2018-03-07,Councillors,"Ward Results","Ward 347",Robbin,John,PMDC,F3881E,674,16.72,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33540,33539,2018-03-07,Councillors,"Ward Results","Ward 042",Kamara,Mambu,APC,FF333C,673,9.31,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34674,34673,2018-03-07,Councillors,"Ward Results","Ward 011",Mbonda,jeremiah,NGC,4B0082,668,10.29,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34315,34314,2018-03-07,Councillors,"Ward Results","Ward 245",Kamara,Ibrahim,SLPP,009900,667,13.07,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34525,34524,2018-03-07,Councillors,"Ward Results","Ward 263",Bah,Madanie,NPD,3498DB,667,9.12,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34423,34422,2018-03-07,Councillors,"Ward Results","Ward 255",Bangura,Ezra,NGC,4B0082,666,9.57,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33249,33248,2018-03-07,Councillors,"Ward Results","Ward 363",Somasa,Richmond,NGC,4B0082,663,17.49,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30177,30176,2018-03-07,Councillors,"Ward Results","Ward 302",Deen,Alfred,APC,FF333C,663,15.01,No,Provisional,male-blank-profile-photo.png,"First Round"
33993,33992,2018-03-07,Councillors,"Ward Results","Ward 192",Kamara,Mohamed,SLPP,009900,661,21.55,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34313,34312,2018-03-07,Councillors,"Ward Results","Ward 245",Kamara,Alieu,NGC,4B0082,659,12.91,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30037,30036,2018-03-07,Councillors,"Ward Results","Ward 283",Sannie,Issa,I,808080,659,10.12,No,Provisional,male-blank-profile-photo.png,"First Round"
33103,33102,2018-03-07,Councillors,"Ward Results","Ward 349",Sonnie,James,APC,FF333C,658,23.45,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29971,29970,2018-03-07,Councillors,"Ward Results","Ward 297",Hindowa,Julius,NGC,4B0082,654,16.70,No,Provisional,male-blank-profile-photo.png,"First Round"
34515,34514,2018-03-07,Councillors,"Ward Results","Ward 262",Kabia,Mohamed,SLPP,009900,651,5.96,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34453,34452,2018-03-07,Councillors,"Ward Results","Ward 257",Koroma,Ibrahim,SLPP,009900,649,10.09,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30226,30225,2018-03-07,Councillors,"Ward Results","Ward 268",Bah,Lamin,APC,FF333C,649,10.89,No,Provisional,male-blank-profile-photo.png,"First Round"
30404,30403,2018-03-07,Councillors,"Ward Results","Ward 139",Bonah,Michael,NGC,4B0082,648,36.36,No,Provisional,male-blank-profile-photo.png,"First Round"
34329,34328,2018-03-07,Councillors,"Ward Results","Ward 246",Kamara,Ibrahim,SLPP,009900,648,14.87,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30814,30813,2018-03-07,Councillors,"Ward Results","Ward 148",Jabbie,Nfagie,NGC,4B0082,645,16.91,No,Provisional,male-blank-profile-photo.png,"First Round"
30482,30481,2018-03-07,Councillors,"Ward Results","Ward 140",Marah,Foray,APC,FF333C,644,32.28,No,Provisional,male-blank-profile-photo.png,"First Round"
34033,34032,2018-03-07,Councillors,"Ward Results","Ward 197",Bangura,Adikalie,NPD,3498DB,639,11.86,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33769,33768,2018-03-07,Councillors,"Ward Results","Ward 060",Balemu,Hajiratu,APC,FF333C,636,14.94,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33392,33391,2018-03-07,Councillors,"Ward Results","Ward 032",Kobba,Momoh,APC,FF333C,633,10.47,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33211,33210,2018-03-07,Councillors,"Ward Results","Ward 360",Kamara,Vandi,NGC,4B0082,625,16.52,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32521,32520,2018-03-07,Councillors,"Ward Results","Ward 336",Sankoh,Mohamed,APC,FF333C,622,13.66,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33933,33932,2018-03-07,Councillors,"Ward Results","Ward 071",Tucker,Baggie,APC,FF333C,621,11.73,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30752,30751,2018-03-07,Councillors,"Ward Results","Ward 154",Dao,Osman,NGC,4B0082,619,16.64,No,Provisional,male-blank-profile-photo.png,"First Round"
33295,33294,2018-03-07,Councillors,"Ward Results","Ward 367",Puma,Adama,APC,FF333C,619,18.89,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30500,30499,2018-03-07,Councillors,"Ward Results","Ward 132",Kumara,Lansanaba,NGC,4B0082,618,24.22,No,Provisional,male-blank-profile-photo.png,"First Round"
32505,32504,2018-03-07,Councillors,"Ward Results","Ward 335",Johnson,Christian,I,808080,616,16.09,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30484,30483,2018-03-07,Councillors,"Ward Results","Ward 140",Marah,Fabanda,SLPP,009900,612,30.68,No,Provisional,male-blank-profile-photo.png,"First Round"
33512,33511,2018-03-07,Councillors,"Ward Results","Ward 039",Bobor,Joseph,APC,FF333C,605,9.22,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30470,30469,2018-03-07,Councillors,"Ward Results","Ward 135",Kamara,Mohamed,APC,FF333C,599,34.19,No,Provisional,male-blank-profile-photo.png,"First Round"
33671,33670,2018-03-07,Councillors,"Ward Results","Ward 050",George,Patrick,APC,FF333C,599,8.71,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34649,34648,2018-03-07,Councillors,"Ward Results","Ward 009",Sheriff,Victor,I,808080,596,8.14,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34335,34334,2018-03-07,Councillors,"Ward Results","Ward 247",Conteh,Gbassay,SLPP,009900,595,10.47,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34327,34326,2018-03-07,Councillors,"Ward Results","Ward 246",Bendu,Willie,NGC,4B0082,594,13.63,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30468,30467,2018-03-07,Councillors,"Ward Results","Ward 141",Marah,Patrick,NGC,4B0082,594,22.60,No,Provisional,male-blank-profile-photo.png,"First Round"
30348,30347,2018-03-07,Councillors,"Ward Results","Ward 301",Ndaloma,Peter,PMDC,F3881E,588,11.60,No,Provisional,male-blank-profile-photo.png,"First Round"
30216,30215,2018-03-07,Councillors,"Ward Results","Ward 268",Conteh,Ibrahim,NGC,4B0082,586,9.84,No,Provisional,male-blank-profile-photo.png,"First Round"
34039,34038,2018-03-07,Councillors,"Ward Results","Ward 197",Kamara,Lamin,SLPP,009900,582,10.81,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30308,30307,2018-03-07,Councillors,"Ward Results","Ward 274",Koroma,Steven,APC,FF333C,574,9.85,No,Provisional,male-blank-profile-photo.png,"First Round"
30766,30765,2018-03-07,Councillors,"Ward Results","Ward 146",Kamara,Kalie,NGC,4B0082,572,18.01,No,Provisional,male-blank-profile-photo.png,"First Round"
34339,34338,2018-03-07,Councillors,"Ward Results","Ward 247",Kargbo,Abdul,NGC,4B0082,571,10.05,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30426,30425,2018-03-07,Councillors,"Ward Results","Ward 135",Marrah,Abu,NGC,4B0082,568,32.42,No,Provisional,male-blank-profile-photo.png,"First Round"
